Second,Count,0,1,2,3,4,5,6,7,8,9,10,11,12
72.5,3354,-199.92319,138.09917,-3.221487,33.85445,-9.170126,23.2222,-17.660475,13.930508,-4.3086486,-6.99636,11.352764,-5.4262576,3.1878638
73.0,3345,-150.35188,129.67937,-15.892551,22.70189,-13.629802,17.37943,-5.6093965,3.7255824,0.5223324,-9.507778,11.95484,-1.8027397,-4.2070026
73.5,3560,-145.09761,127.3807,-11.392657,36.18018,-18.592049,9.151049,-11.415354,1.4315468,-2.4399958,-11.322037,10.673544,-1.4479611,-3.871406
74.0,3891,-164.05956,157.2479,-18.471539,28.633791,-5.2758756,11.497609,-18.970722,8.11059,-7.584809,-7.972649,7.9079733,-2.3398721,-0.5063898
74.5,3870,-175.25774,148.5564,-15.756292,34.05655,0.80516493,11.930284,-15.501634,5.330269,-5.6406813,-2.8768914,2.1720047,-5.6184907,0.23587137
75.0,3768,-189.45604,142.45345,-9.432783,22.664454,-19.212122,25.188908,-25.170456,11.575659,-3.5556338,-11.567366,13.47594,-3.786392,3.4733121
75.5,3753,-200.21242,155.67215,-10.65793,17.731005,-19.422121,21.831451,-18.695854,12.745225,-1.8702235,-10.33455,7.3643656,-4.471908,3.6128643
76.0,3734,-226.33803,198.83612,-12.147999,14.890568,-4.3779926,3.5962188,-5.960987,-0.07437341,4.845845,-8.706039,3.2087708,1.3220214,0.6779355
76.5,3401,-243.39676,201.8843,-8.916941,10.244297,-1.857132,4.131393,0.53945947,-0.20226966,2.1804426,-8.407256,3.3118823,3.5890415,-1.0053389
77.0,3496,-258.13693,201.79079,-0.8866098,10.530486,-1.6764933,0.6675787,3.2081327,-1.6757454,2.7238026,-6.0526834,-0.6747316,4.849774,-0.89565897
77.5,3493,-194.11412,145.25589,-33.76138,25.380814,1.4751564,-2.2201765,-1.7231834,6.7758923,-8.693228,-1.3579925,4.193485,-2.5960996,-5.7437634
78.0,3570,-179.27042,134.65852,-4.837385,28.5501,-12.194135,12.858686,-22.38465,11.602704,1.6416739,-16.135422,3.7935596,-3.632878,-2.26121
78.5,3650,-178.20775,144.37192,-2.8245318,28.540615,2.5819252,14.572062,-22.194235,14.594422,5.573624,-13.936899,3.2184381,-3.0115318,-1.862204
79.0,3780,-190.2006,156.81831,7.9849195,26.893932,-15.711852,7.0761776,-11.74703,9.78773,3.2689734,-11.422117,2.2123935,-2.277734,-3.6090052
79.5,3815,-212.78798,170.83841,-2.79476,30.389149,-11.003723,2.8442333,-9.436292,15.893564,-3.227877,-13.898859,2.881438,0.31054103,-5.5106654
80.0,3652,-165.39636,136.28146,-30.117216,26.80115,-3.2053092,7.246572,-12.775579,3.2515194,-1.8940535,-2.0709817,2.8504515,-8.482537,-1.6032115
80.5,3671,-107.37308,110.50325,-39.927567,49.857594,-16.0541,23.554722,-20.075573,5.7239323,-9.800028,0.30166063,-3.0383866,-4.661193,-3.009397
81.0,3580,-131.40308,105.83193,-18.956545,43.27309,-12.724917,28.835224,-30.657562,18.854269,-6.8620157,-0.35877255,2.9340687,-6.1550117,8.06548
81.5,3737,-114.71705,107.06799,-36.88861,60.23991,-16.631556,28.847424,-18.441437,16.455757,-10.633765,8.398769,0.37257588,1.2156243,-4.1911335
82.0,3587,-148.98666,123.95364,-23.898409,47.73407,-6.7152042,22.963257,-21.924442,11.37858,-6.6164446,5.2919245,-1.760816,0.75259984,1.9907451
